target,task,comparison,train_version,test_version,r2_mean,r2_std,pearson_mean,pearson_std,spearman_mean,spearman_std,rmse_mean,rmse_std,nrmse_mean,nrmse_std,balanced_accuracy_mean,balanced_accuracy_std,macro_f1_mean,macro_f1_std,roc_auc_mean,roc_auc_std
tail_vigor,regression,null_within,sobi/keep_top_02/cleaned_sobi_220127_F4_run2_fluorescence,sobi/keep_top_02/cleaned_sobi_220127_F4_run2_fluorescence,-0.8600990877518033,0.7123526212901541,0.04050654032986026,0.04339361165507933,0.02345767426120472,0.045005649590335,1.3889304261578377,0.22180640066242333,1.346115303950476,0.2451343412858555,,,,,,
tail_vigor,regression,null_within,sobi/keep_top_03/cleaned_sobi_220127_F4_run2_fluorescence,sobi/keep_top_03/cleaned_sobi_220127_F4_run2_fluorescence,-1.1616593078571462,0.9509281061561896,0.03950198701417241,0.04124574964507982,0.017156840604430387,0.04860817095615774,1.4900879621246765,0.2824338587863636,1.444685460911075,0.3052524096737424,,,,,,
tail_vigor,regression,null_within,sobi/keep_top_04/cleaned_sobi_220127_F4_run2_fluorescence,sobi/keep_top_04/cleaned_sobi_220127_F4_run2_fluorescence,-1.2163611738262579,0.7265903534996658,0.02656730713830104,0.05950158849454947,0.007623077374079401,0.061304613917652497,1.5220678921346544,0.22521101931260074,1.473842634510609,0.23491770507213086,,,,,,
tail_vigor,regression,null_within,sobi/keep_top_05/cleaned_sobi_220127_F4_run2_fluorescence,sobi/keep_top_05/cleaned_sobi_220127_F4_run2_fluorescence,-1.5594043642281261,0.9135980107788141,0.021515510090614913,0.04603778426961772,0.0005448285156536253,0.045284000856902845,1.6336213805611943,0.28453633219594554,1.5803297963657492,0.27830311475690506,,,,,,
tail_vigor,regression,null_within,sobi/keep_top_06/cleaned_sobi_220127_F4_run2_fluorescence,sobi/keep_top_06/cleaned_sobi_220127_F4_run2_fluorescence,-1.909252968203684,1.1298039517852978,0.027290151898415733,0.0374900776852872,0.0006611722644236692,0.03887681162933804,1.738063885660111,0.34183633392732227,1.680769770935974,0.324549582713331,,,,,,
tail_vigor,regression,transfer_clean_to_raw,fastica/keep_top_01/cleaned_fastica_220127_F4_run2_fluorescence,raw,-1.460607724834149,0.3608855454498207,0.10960099497552515,0.044079423621346786,0.11465104381123621,0.05853059017793064,1.6278222291121474,0.19868351959340125,1.565257873096797,0.11497562536598864,,,,,,
tail_vigor,regression,transfer_clean_to_raw,fastica/keep_top_02/cleaned_fastica_220127_F4_run2_fluorescence,raw,-1.696101490412741,0.6261972556348369,0.1506758994985417,0.02973445219150696,0.15561493542957083,0.05457209152537829,1.6876654372004807,0.10895433317776355,1.63409054623666,0.1797553097710734,,,,,,
tail_vigor,regression,transfer_clean_to_raw,fastica/keep_top_03/cleaned_fastica_220127_F4_run2_fluorescence,raw,-1.3537009119841703,0.6605681962101101,0.30622108045102003,0.05860230024747985,0.2928354771678813,0.055025366770041544,1.5719959538112604,0.12877295740857514,1.5235771159112914,0.2012886107545623,,,,,,
tail_vigor,regression,transfer_clean_to_raw,fastica/keep_top_04/cleaned_fastica_220127_F4_run2_fluorescence,raw,-1.885941216028317,0.7424019519024535,0.28204756688598787,0.02496925520380348,0.2703821040832023,0.02635197072769659,1.743512994285576,0.1641812843489773,1.6879508625955566,0.21436855381338674,,,,,,
tail_vigor,regression,transfer_clean_to_raw,fastica/keep_top_05/cleaned_fastica_220127_F4_run2_fluorescence,raw,-2.139211796454707,0.2898412361265309,0.26881695815948903,0.04322347777414223,0.2521661266874961,0.0344167099667882,1.8338346457098882,0.0885823394319625,1.7703187614408933,0.0804928517407684,,,,,,
tail_vigor,regression,transfer_clean_to_raw,fastica/keep_top_06/cleaned_fastica_220127_F4_run2_fluorescence,raw,-2.787503265149847,0.7743667011751818,0.23669771197624412,0.008269756605848328,0.22452998132293644,0.016551694924160126,2.0149988478136316,0.28130291817657427,1.9381851120270652,0.1966651235809196,,,,,,
tail_vigor,regression,transfer_clean_to_raw,infomax/keep_top_01/cleaned_infomax_220127_F4_run2_fluorescence,raw,-0.0978514746534962,0.3067255248294665,0.4908302620258026,0.09131417382046808,0.41341251662360873,0.05451091188362527,1.0764693604960747,0.1362712003627394,1.0402361638121775,0.1403575708272477,,,,,,
tail_vigor,regression,transfer_clean_to_raw,infomax/keep_top_02/cleaned_infomax_220127_F4_run2_fluorescence,raw,-0.03685195982302665,0.32207527937130537,0.5008488279468755,0.09257506683047649,0.42580911840015456,0.057886033009394114,1.0440716609437524,0.14718346415638336,1.0091931633070543,0.15157967771657205,,,,,,
tail_vigor,regression,transfer_clean_to_raw,infomax/keep_top_03/cleaned_infomax_220127_F4_run2_fluorescence,raw,-0.18462775285016922,0.23269498052005527,0.4618419970469965,0.06587449737220297,0.42362823303193,0.03188138430943556,1.1283950731153667,0.17016922272105126,1.0840191502192902,0.10914574435140374,,,,,,
tail_vigor,regression,transfer_clean_to_raw,infomax/keep_top_04/cleaned_infomax_220127_F4_run2_fluorescence,raw,-0.6225276526194313,0.5973936630261468,0.4035475257711645,0.0746858435338893,0.38471963019853567,0.04748523037013057,1.3139121272811791,0.3098996453256449,1.25753865004429,0.22672724875998193,,,,,,
tail_vigor,regression,transfer_clean_to_raw,infomax/keep_top_05/cleaned_infomax_220127_F4_run2_fluorescence,raw,-1.3216779276176656,0.4996206879410721,0.34453156982867983,0.04259664213218876,0.3186860868144989,0.03310072125288157,1.5755134039294272,0.22644371399151614,1.516495899363619,0.1655223354678821,,,,,,
tail_vigor,regression,transfer_clean_to_raw,infomax/keep_top_06/cleaned_infomax_220127_F4_run2_fluorescence,raw,-2.017102846631378,0.4975597064600092,0.2820638073598223,0.02814342211191247,0.2558759808408935,0.028666089652641637,1.793793895764292,0.14635182648749892,1.7322061509650069,0.14389534908386542,,,,,,
tail_vigor,regression,transfer_clean_to_raw,jade/keep_top_01/cleaned_jade_220127_F4_run2_fluorescence,raw,-0.8446723770082538,0.3126646618532931,0.14313574160604134,0.039894225285676856,0.16020318222597868,0.04797876299669359,1.4075032584001188,0.16882908712021202,1.354507943632957,0.11169493969889766,,,,,,
