target,task,comparison,train_version,test_version,fold,n_train,n_test,r2,pearson,spearman,rmse,nrmse,balanced_accuracy,macro_f1,roc_auc
tail_vigor,regression,transfer_clean_to_raw,infomax/keep_top_05/cleaned_infomax_220127_F4_run2_fluorescence,raw,2,2534,634,-1.1466460003749086,0.3533108671174487,0.30463285696365416,1.4516968630512106,1.4651436790891563,,,
tail_vigor,regression,transfer_clean_to_raw,infomax/keep_top_05/cleaned_infomax_220127_F4_run2_fluorescence,raw,3,2533,635,-0.673825057480576,0.38782095963353047,0.36870360028116866,1.40588692801918,1.2937639110288153,,,
tail_vigor,regression,transfer_clean_to_raw,infomax/keep_top_05/cleaned_infomax_220127_F4_run2_fluorescence,raw,4,2536,635,-1.1460129073786263,0.3022975047078295,0.3167908268696584,1.3995991462604638,1.4649276116513834,,,
tail_vigor,regression,transfer_raw_to_clean,raw,infomax/keep_top_06/cleaned_infomax_220127_F4_run2_fluorescence,0,2536,635,-3.010823164756494,0.2286504382175309,0.19846111031884214,2.0753925184342883,2.0027039633346946,,,
tail_vigor,regression,transfer_raw_to_clean,raw,infomax/keep_top_06/cleaned_infomax_220127_F4_run2_fluorescence,1,2533,635,-2.2959966052074328,0.3112251182703267,0.29185354014072473,2.0300074111459177,1.8154879799126826,,,
tail_vigor,regression,transfer_raw_to_clean,raw,infomax/keep_top_06/cleaned_infomax_220127_F4_run2_fluorescence,2,2534,634,-1.7153948151885077,0.2808514441039369,0.2735151056407779,1.6327218876591756,1.6478455070753772,,,
tail_vigor,regression,transfer_raw_to_clean,raw,infomax/keep_top_06/cleaned_infomax_220127_F4_run2_fluorescence,3,2533,635,-1.3919879709214191,0.29315584008878687,0.23893889010901825,1.6806406201595439,1.546605305474354,,,
tail_vigor,regression,transfer_raw_to_clean,raw,infomax/keep_top_06/cleaned_infomax_220127_F4_run2_fluorescence,4,2536,635,-1.5661829479651974,0.19551540044286417,0.21518835226140637,1.5304928724976699,1.6019310059940777,,,
tail_vigor,regression,transfer_clean_to_raw,infomax/keep_top_06/cleaned_infomax_220127_F4_run2_fluorescence,raw,0,2536,635,-1.6635092386569954,0.3070594064258489,0.2585302539831315,1.6912608403889666,1.6320261145756814,,,
tail_vigor,regression,transfer_clean_to_raw,infomax/keep_top_06/cleaned_infomax_220127_F4_run2_fluorescence,raw,1,2533,635,-2.1977394413842406,0.24576505553049574,0.20673570289806376,1.9995201377015597,1.7882224250311372,,,
tail_vigor,regression,transfer_clean_to_raw,infomax/keep_top_06/cleaned_infomax_220127_F4_run2_fluorescence,raw,2,2534,634,-2.672913540363919,0.2906818334958455,0.2642780838100282,1.898895543267448,1.9164846830496503,,,
tail_vigor,regression,transfer_clean_to_raw,infomax/keep_top_06/cleaned_infomax_220127_F4_run2_fluorescence,raw,3,2533,635,-1.3975602022889748,0.3073641893205862,0.2690281279388783,1.682597041105368,1.5484056969311937,,,
tail_vigor,regression,transfer_clean_to_raw,infomax/keep_top_06/cleaned_infomax_220127_F4_run2_fluorescence,raw,4,2536,635,-2.1537918104627605,0.25944855202633504,0.2808077355743657,1.6966959163581186,1.775891835237372,,,
tail_vigor,regression,transfer_raw_to_clean,raw,jade/keep_top_01/cleaned_jade_220127_F4_run2_fluorescence,0,2536,635,-1.914130650828933,-0.010000410467953696,0.013345724418057602,1.7690414095341525,1.7070824967847724,,,
tail_vigor,regression,transfer_raw_to_clean,raw,jade/keep_top_01/cleaned_jade_220127_F4_run2_fluorescence,1,2533,635,-0.6883825102600272,0.04781974085651754,0.062403992843034835,1.452913194977351,1.2993777396354098,,,
tail_vigor,regression,transfer_raw_to_clean,raw,jade/keep_top_01/cleaned_jade_220127_F4_run2_fluorescence,2,2534,634,-1.135451710803995,-0.02256413466030781,-0.03837189758568019,1.4479067745937517,1.461318483700249,,,
tail_vigor,regression,transfer_raw_to_clean,raw,jade/keep_top_01/cleaned_jade_220127_F4_run2_fluorescence,3,2533,635,-0.6663793547118657,0.034013827827768794,0.03164133971704167,1.4027565282358012,1.2908831684981668,,,
tail_vigor,regression,transfer_raw_to_clean,raw,jade/keep_top_01/cleaned_jade_220127_F4_run2_fluorescence,4,2536,635,-0.5482963593579984,-0.0018878953398764585,0.0011475726148776671,1.188815750354195,1.2443055731443136,,,
tail_vigor,regression,transfer_clean_to_raw,jade/keep_top_01/cleaned_jade_220127_F4_run2_fluorescence,raw,0,2536,635,-1.356331669921845,0.168389479193959,0.1614251652396555,1.590749149496227,1.5350347455096398,,,
tail_vigor,regression,transfer_clean_to_raw,jade/keep_top_01/cleaned_jade_220127_F4_run2_fluorescence,raw,1,2533,635,-0.9118452145647016,0.10386061993321272,0.1372180587707149,1.5460751853066899,1.3826949101536108,,,
tail_vigor,regression,transfer_clean_to_raw,jade/keep_top_01/cleaned_jade_220127_F4_run2_fluorescence,raw,2,2534,634,-0.6796484676448464,0.14880729675891607,0.17557647893263756,1.2841179642481493,1.2960125260370157,,,
tail_vigor,regression,transfer_clean_to_raw,jade/keep_top_01/cleaned_jade_220127_F4_run2_fluorescence,raw,3,2533,635,-0.7148326173826411,0.1926917316463185,0.2282875652906309,1.4230043513678237,1.309516176831215,,,
tail_vigor,regression,transfer_clean_to_raw,jade/keep_top_01/cleaned_jade_220127_F4_run2_fluorescence,raw,4,2536,635,-0.5607039155272355,0.1019295804978004,0.09850864289625459,1.1935696415817039,1.2492813596333037,,,
tail_vigor,regression,transfer_raw_to_clean,raw,jade/keep_top_02/cleaned_jade_220127_F4_run2_fluorescence,0,2536,635,-2.088298275852679,-0.01543585924217501,0.0059154860944272344,1.8211390589537517,1.7573554779419782,,,
tail_vigor,regression,transfer_raw_to_clean,raw,jade/keep_top_02/cleaned_jade_220127_F4_run2_fluorescence,1,2533,635,-0.8697856017398398,0.06723099455631332,0.08364518860980491,1.5289741788987954,1.3674010391029545,,,
tail_vigor,regression,transfer_raw_to_clean,raw,jade/keep_top_02/cleaned_jade_220127_F4_run2_fluorescence,2,2534,634,-1.038123669006171,-0.00407677818516228,-0.01605118158824648,1.4145261769464046,1.4276286873715345,,,
tail_vigor,regression,transfer_raw_to_clean,raw,jade/keep_top_02/cleaned_jade_220127_F4_run2_fluorescence,3,2533,635,-0.736092007178484,0.018932935853479015,-0.0014476320490375639,1.4317979265490222,1.3176084422841576,,,
tail_vigor,regression,transfer_raw_to_clean,raw,jade/keep_top_02/cleaned_jade_220127_F4_run2_fluorescence,4,2536,635,-0.5791141101441566,0.07151722401360351,0.05678758992939035,1.20058872676338,1.2566280715248075,,,
tail_vigor,regression,transfer_clean_to_raw,jade/keep_top_02/cleaned_jade_220127_F4_run2_fluorescence,raw,0,2536,635,-1.346939645411196,0.21635283024060661,0.2180516592304729,1.5875757269037933,1.5319724688816034,,,
tail_vigor,regression,transfer_clean_to_raw,jade/keep_top_02/cleaned_jade_220127_F4_run2_fluorescence,raw,1,2533,635,-1.4993876749378376,0.11403547455947936,0.11490128007041087,1.7677508613249442,1.5809451840395472,,,
tail_vigor,regression,transfer_clean_to_raw,jade/keep_top_02/cleaned_jade_220127_F4_run2_fluorescence,raw,2,2534,634,-0.618320664486637,0.2679070668292698,0.28120781475116097,1.2604569359944109,1.2721323297859533,,,
tail_vigor,regression,transfer_clean_to_raw,jade/keep_top_02/cleaned_jade_220127_F4_run2_fluorescence,raw,3,2533,635,-0.9413568229473013,0.18009473624169067,0.19971788874286545,1.5140772834715166,1.3933258136370337,,,
tail_vigor,regression,transfer_clean_to_raw,jade/keep_top_02/cleaned_jade_220127_F4_run2_fluorescence,raw,4,2536,635,-0.7434573153188797,0.18471980435219676,0.17843649872896256,1.261517163259077,1.320400437488143,,,
tail_vigor,regression,transfer_raw_to_clean,raw,jade/keep_top_03/cleaned_jade_220127_F4_run2_fluorescence,0,2536,635,-2.1770183438084976,0.0377976450013276,0.05152517991934155,1.84711251448297,1.782419239070454,,,
tail_vigor,regression,transfer_raw_to_clean,raw,jade/keep_top_03/cleaned_jade_220127_F4_run2_fluorescence,1,2533,635,-0.9231450186529657,0.13191382943036312,0.16910421424033684,1.550637429234816,1.3867750425548355,,,
tail_vigor,regression,transfer_raw_to_clean,raw,jade/keep_top_03/cleaned_jade_220127_F4_run2_fluorescence,2,2534,634,-1.1628127044257934,0.005972585453979522,0.019649349383279672,1.457153079809781,1.4706504358363999,,,
tail_vigor,regression,transfer_raw_to_clean,raw,jade/keep_top_03/cleaned_jade_220127_F4_run2_fluorescence,3,2533,635,-0.7620569416484793,0.07214549717726124,0.0414660781820949,1.4424651510556665,1.3274249288183795,,,
tail_vigor,regression,transfer_raw_to_clean,raw,jade/keep_top_03/cleaned_jade_220127_F4_run2_fluorescence,4,2536,635,-0.620061488402537,0.1189774137269617,0.10482931392034152,1.2160550991042833,1.272816360832362,,,
tail_vigor,regression,transfer_clean_to_raw,jade/keep_top_03/cleaned_jade_220127_F4_run2_fluorescence,raw,0,2536,635,-1.2739604705777667,0.2681973729515748,0.2630701791918693,1.5626975992673295,1.5079656728777902,,,
tail_vigor,regression,transfer_clean_to_raw,jade/keep_top_03/cleaned_jade_220127_F4_run2_fluorescence,raw,1,2533,635,-1.6501015107481973,0.1601072279462451,0.15922799162784543,1.8202686961242762,1.6279132380898553,,,
tail_vigor,regression,transfer_clean_to_raw,jade/keep_top_03/cleaned_jade_220127_F4_run2_fluorescence,raw,2,2534,634,-0.8259504837033871,0.33481285874854816,0.3373527825245534,1.3388755805368715,1.3512773526198782,,,
tail_vigor,regression,transfer_clean_to_raw,jade/keep_top_03/cleaned_jade_220127_F4_run2_fluorescence,raw,3,2533,635,-0.8583991372811222,0.24551716427443973,0.23923960328905383,1.4813744774493867,1.3632311386119094,,,
tail_vigor,regression,transfer_clean_to_raw,jade/keep_top_03/cleaned_jade_220127_F4_run2_fluorescence,raw,4,2536,635,-0.8491072115855225,0.24968501982019134,0.26127321795804725,1.2991776784143396,1.359818815719772,,,
tail_vigor,regression,transfer_raw_to_clean,raw,jade/keep_top_04/cleaned_jade_220127_F4_run2_fluorescence,0,2536,635,-2.2560942415172214,0.05099463074064842,0.06470027327084003,1.8699585185349192,1.8044650845935537,,,
tail_vigor,regression,transfer_raw_to_clean,raw,jade/keep_top_04/cleaned_jade_220127_F4_run2_fluorescence,1,2533,635,-1.1377541378779008,0.12925936184507802,0.15211500408634232,1.6348696193597958,1.4621060624585005,,,
tail_vigor,regression,transfer_raw_to_clean,raw,jade/keep_top_04/cleaned_jade_220127_F4_run2_fluorescence,2,2534,634,-1.192242712266415,0.028843286533865725,0.04148963174245757,1.467033530129904,1.4806224070526608,,,
tail_vigor,regression,transfer_raw_to_clean,raw,jade/keep_top_04/cleaned_jade_220127_F4_run2_fluorescence,3,2533,635,-0.8195538997761254,0.11393464548885349,0.07604426999019533,1.4658104814774804,1.3489084104475462,,,
tail_vigor,regression,transfer_raw_to_clean,raw,jade/keep_top_04/cleaned_jade_220127_F4_run2_fluorescence,4,2536,635,-0.6921702142154027,0.13007613474349913,0.11663174183554118,1.2428237021013107,1.3008344299776984,,,
tail_vigor,regression,transfer_clean_to_raw,jade/keep_top_04/cleaned_jade_220127_F4_run2_fluorescence,raw,0,2536,635,-1.0117615266896829,0.3111461614963326,0.29780328622873486,1.4698456746319684,1.4183657943879227,,,
tail_vigor,regression,transfer_clean_to_raw,jade/keep_top_04/cleaned_jade_220127_F4_run2_fluorescence,raw,1,2533,635,-1.458658077205917,0.2172708333223651,0.20678745025424705,1.7532882149622413,1.5680108664183159,,,
tail_vigor,regression,transfer_clean_to_raw,jade/keep_top_04/cleaned_jade_220127_F4_run2_fluorescence,raw,2,2534,634,-0.8857179640088131,0.3523295650942653,0.36983897399347876,1.360611357144128,1.373214463952668,,,
tail_vigor,regression,transfer_clean_to_raw,jade/keep_top_04/cleaned_jade_220127_F4_run2_fluorescence,raw,3,2533,635,-0.6751858905593797,0.3262011221131228,0.3247927029514459,1.406458310532852,1.2942897243505336,,,
tail_vigor,regression,transfer_clean_to_raw,jade/keep_top_04/cleaned_jade_220127_F4_run2_fluorescence,raw,4,2536,635,-0.7604426806766904,0.3109469562656864,0.31442552974407995,1.267647337567558,1.3268167472099117,,,
tail_vigor,regression,transfer_raw_to_clean,raw,jade/keep_top_05/cleaned_jade_220127_F4_run2_fluorescence,0,2536,635,-2.3006226909087117,0.12812838018667266,0.1291356936425886,1.8827013327175792,1.816761594406022,,,
tail_vigor,regression,transfer_raw_to_clean,raw,jade/keep_top_05/cleaned_jade_220127_F4_run2_fluorescence,1,2533,635,-1.240120880421704,0.19605770921892635,0.18729991216001557,1.673554934533887,1.4967033374793097,,,
tail_vigor,regression,transfer_raw_to_clean,raw,jade/keep_top_05/cleaned_jade_220127_F4_run2_fluorescence,2,2534,634,-1.0928375335716551,0.14957493289985713,0.14802661725561664,1.4333870625795604,1.4466642781141914,,,
tail_vigor,regression,transfer_raw_to_clean,raw,jade/keep_top_05/cleaned_jade_220127_F4_run2_fluorescence,3,2533,635,-0.8067575490603061,0.20552011203330528,0.15446217967848888,1.4606470951260027,1.34415681713865,,,
tail_vigor,regression,transfer_raw_to_clean,raw,jade/keep_top_05/cleaned_jade_220127_F4_run2_fluorescence,4,2536,635,-0.7870602141873309,0.17778912556472537,0.16457905902361017,1.2771946688571525,1.336809715025789,,,
tail_vigor,regression,transfer_clean_to_raw,jade/keep_top_05/cleaned_jade_220127_F4_run2_fluorescence,raw,0,2536,635,-1.0106599111568588,0.36410182214571113,0.32780782971858996,1.4694431849408816,1.4179774014972377,,,
tail_vigor,regression,transfer_clean_to_raw,jade/keep_top_05/cleaned_jade_220127_F4_run2_fluorescence,raw,1,2533,635,-1.1396001292619262,0.27134692965532436,0.2522386404656187,1.6355753375580633,1.4627372044430695,,,
tail_vigor,regression,transfer_clean_to_raw,jade/keep_top_05/cleaned_jade_220127_F4_run2_fluorescence,raw,2,2534,634,-0.979417793778055,0.35791310413912686,0.35064672043070066,1.394005404690381,1.406917834764367,,,
tail_vigor,regression,transfer_clean_to_raw,jade/keep_top_05/cleaned_jade_220127_F4_run2_fluorescence,raw,3,2533,635,-0.5071680950965296,0.37025037495373125,0.341240929125966,1.334062591823173,1.2276677462149643,,,
tail_vigor,regression,transfer_clean_to_raw,jade/keep_top_05/cleaned_jade_220127_F4_run2_fluorescence,raw,4,2536,635,-0.6998851884467667,0.32121041065606226,0.3195817680349677,1.2456536327869263,1.3037964520763075,,,
tail_vigor,regression,transfer_raw_to_clean,raw,jade/keep_top_06/cleaned_jade_220127_F4_run2_fluorescence,0,2536,635,-2.4734162130035324,0.15858782398314233,0.15898006975079915,1.9313540876348043,1.8637103350584103,,,
tail_vigor,regression,transfer_raw_to_clean,raw,jade/keep_top_06/cleaned_jade_220127_F4_run2_fluorescence,1,2533,635,-1.5654569888948071,0.2902481234414078,0.28454819009939525,1.790963003292721,1.6017044012222752,,,
tail_vigor,regression,transfer_raw_to_clean,raw,jade/keep_top_06/cleaned_jade_220127_F4_run2_fluorescence,2,2534,634,-1.022611543042856,0.2281721060377375,0.20733261363419106,1.409132927545382,1.4221854812375412,,,
tail_vigor,regression,transfer_raw_to_clean,raw,jade/keep_top_06/cleaned_jade_220127_F4_run2_fluorescence,3,2533,635,-0.7762734782679321,0.27558682742397766,0.20740746865708604,1.4482724723430052,1.332769101633112,,,
tail_vigor,regression,transfer_raw_to_clean,raw,jade/keep_top_06/cleaned_jade_220127_F4_run2_fluorescence,4,2536,635,-0.993276498680641,0.1828239765042925,0.1846643898036896,1.3488736695718362,1.4118344445014228,,,
tail_vigor,regression,transfer_clean_to_raw,jade/keep_top_06/cleaned_jade_220127_F4_run2_fluorescence,raw,0,2536,635,-1.3340709596760845,0.3533834036939832,0.3210153894917244,1.5832172646956726,1.5277666574696818,,,
tail_vigor,regression,transfer_clean_to_raw,jade/keep_top_06/cleaned_jade_220127_F4_run2_fluorescence,raw,1,2533,635,-1.5310566120231455,0.3144658072746128,0.3204741547299076,1.7789149098327324,1.5909294805311598,,,
tail_vigor,regression,transfer_clean_to_raw,jade/keep_top_06/cleaned_jade_220127_F4_run2_fluorescence,raw,2,2534,634,-0.7387201848758946,0.3525504743208148,0.3215207171141103,1.3065034789943792,1.3186053939203701,,,
tail_vigor,regression,transfer_clean_to_raw,jade/keep_top_06/cleaned_jade_220127_F4_run2_fluorescence,raw,3,2533,635,-0.6513419840396137,0.38872993013216306,0.3579407576594803,1.396412962714599,1.28504551827537,,,
tail_vigor,regression,transfer_clean_to_raw,jade/keep_top_06/cleaned_jade_220127_F4_run2_fluorescence,raw,4,2536,635,-0.9214921805833332,0.2942272150957809,0.2832201128549063,1.3243623163449814,1.3861789857674707,,,
tail_vigor,regression,transfer_raw_to_clean,raw,sobi/keep_top_01/cleaned_sobi_220127_F4_run2_fluorescence,0,2536,635,-1.8355495071793655,0.011694469479017365,0.028826819251502583,1.7450268218530156,1.6839089961097558,,,
tail_vigor,regression,transfer_raw_to_clean,raw,sobi/keep_top_01/cleaned_sobi_220127_F4_run2_fluorescence,1,2533,635,-1.3975896491320237,0.06475003333669052,0.07562980584227925,1.7313771161296707,1.5484152056641731,,,
tail_vigor,regression,transfer_raw_to_clean,raw,sobi/keep_top_01/cleaned_sobi_220127_F4_run2_fluorescence,2,2534,634,-0.6357235204819733,-0.025843172788979345,-0.0760124418585578,1.2672160703787398,1.2789540728587454,,,
tail_vigor,regression,transfer_raw_to_clean,raw,sobi/keep_top_01/cleaned_sobi_220127_F4_run2_fluorescence,3,2533,635,-0.61212345580295,-0.01944743575550612,-0.04427184311978877,1.3797312750390984,1.2696942371307156,,,
tail_vigor,regression,transfer_raw_to_clean,raw,sobi/keep_top_01/cleaned_sobi_220127_F4_run2_fluorescence,4,2536,635,-0.3261097735049907,0.016624023485329216,-0.021495714186688036,1.1002141899765834,1.1515683972326574,,,
tail_vigor,regression,transfer_clean_to_raw,sobi/keep_top_01/cleaned_sobi_220127_F4_run2_fluorescence,raw,0,2536,635,-2.212157982606264,0.20728789915354248,0.1605465563849516,1.8572994836095476,1.7922494197533623,,,
tail_vigor,regression,transfer_clean_to_raw,sobi/keep_top_01/cleaned_sobi_220127_F4_run2_fluorescence,raw,1,2533,635,-0.5121601803271423,0.10342183622555283,0.07411998761201263,1.3750014127591415,1.2296992235205901,,,
tail_vigor,regression,transfer_clean_to_raw,sobi/keep_top_01/cleaned_sobi_220127_F4_run2_fluorescence,raw,2,2534,634,-1.1640148155960843,0.2011121757526621,0.17887311093640437,1.4575579730908583,1.4710590795736533,,,
tail_vigor,regression,transfer_clean_to_raw,sobi/keep_top_01/cleaned_sobi_220127_F4_run2_fluorescence,raw,3,2533,635,-0.488362513737747,0.16442367050900702,0.14770922934663305,1.325713631732219,1.219984636681031,,,
tail_vigor,regression,transfer_clean_to_raw,sobi/keep_top_01/cleaned_sobi_220127_F4_run2_fluorescence,raw,4,2536,635,-0.17267466320031466,0.18319796548610617,0.15717840375370637,1.0346090547476532,1.0829010403542492,,,
tail_vigor,regression,transfer_raw_to_clean,raw,sobi/keep_top_02/cleaned_sobi_220127_F4_run2_fluorescence,0,2536,635,-1.9594593244611271,0.16609016488429007,0.18790305756691122,1.7827468476597146,1.7203079155956722,,,
tail_vigor,regression,transfer_raw_to_clean,raw,sobi/keep_top_02/cleaned_sobi_220127_F4_run2_fluorescence,1,2533,635,-1.365851556789115,0.26463686188781416,0.29685907050841115,1.7198793870128184,1.538132489998542,,,
tail_vigor,regression,transfer_raw_to_clean,raw,sobi/keep_top_02/cleaned_sobi_220127_F4_run2_fluorescence,2,2534,634,-0.5422305840051598,0.3054767035847628,0.3157785207808221,1.2304681543920484,1.2418657673054523,,,
tail_vigor,regression,transfer_raw_to_clean,raw,sobi/keep_top_02/cleaned_sobi_220127_F4_run2_fluorescence,3,2533,635,-0.4847334607197047,0.21890041167738614,0.21001274147956667,1.3240964110307223,1.218496393396265,,,
tail_vigor,regression,transfer_raw_to_clean,raw,sobi/keep_top_02/cleaned_sobi_220127_F4_run2_fluorescence,4,2536,635,-0.43868383239598985,0.2113273908462764,0.23250063726492126,1.1459619179058065,1.1994514714635145,,,
tail_vigor,regression,transfer_clean_to_raw,sobi/keep_top_02/cleaned_sobi_220127_F4_run2_fluorescence,raw,0,2536,635,-1.1391007074382928,0.42588204999731505,0.40072856853146327,1.5156506329344384,1.4625664796645288,,,
tail_vigor,regression,transfer_clean_to_raw,sobi/keep_top_02/cleaned_sobi_220127_F4_run2_fluorescence,raw,1,2533,635,-1.389158921374492,0.32875246772485966,0.3446881807975087,1.7283303846948994,1.5456904351695044,,,
tail_vigor,regression,transfer_clean_to_raw,sobi/keep_top_02/cleaned_sobi_220127_F4_run2_fluorescence,raw,2,2534,634,-0.5821476579670706,0.4042859116094795,0.3935332146288469,1.246290340284824,1.257834511359531,,,
tail_vigor,regression,transfer_clean_to_raw,sobi/keep_top_02/cleaned_sobi_220127_F4_run2_fluorescence,raw,3,2533,635,-0.673804516661046,0.286293383930579,0.30601539921313636,1.4058783016223722,1.2937559726088401,,,
tail_vigor,regression,transfer_clean_to_raw,sobi/keep_top_02/cleaned_sobi_220127_F4_run2_fluorescence,raw,4,2536,635,-0.6435314765356479,0.2634683110862072,0.2901334515470085,1.2248319796918075,1.282002915962225,,,
tail_vigor,regression,transfer_raw_to_clean,raw,sobi/keep_top_03/cleaned_sobi_220127_F4_run2_fluorescence,0,2536,635,-2.0240746880620843,0.1677944419676282,0.19216659548900064,1.8021035661094877,1.7389866842681931,,,
tail_vigor,regression,transfer_raw_to_clean,raw,sobi/keep_top_03/cleaned_sobi_220127_F4_run2_fluorescence,1,2533,635,-1.482566661503824,0.2525269213967382,0.27837801234617854,1.7617922898528542,1.5756162799056832,,,
tail_vigor,regression,transfer_raw_to_clean,raw,sobi/keep_top_03/cleaned_sobi_220127_F4_run2_fluorescence,2,2534,634,-0.6473614077205578,0.28569554008706666,0.2936455750687179,1.271716090888056,1.283495776276867,,,
tail_vigor,regression,transfer_raw_to_clean,raw,sobi/keep_top_03/cleaned_sobi_220127_F4_run2_fluorescence,3,2533,635,-0.5405817850308012,0.2133938577162247,0.20522777296472883,1.3487695096091203,1.2412017503334427,,,
tail_vigor,regression,transfer_raw_to_clean,raw,sobi/keep_top_03/cleaned_sobi_220127_F4_run2_fluorescence,4,2536,635,-0.5710953866788351,0.1861690337976292,0.19818235940739892,1.197536559173899,1.2534334392694473,,,
tail_vigor,regression,transfer_clean_to_raw,sobi/keep_top_03/cleaned_sobi_220127_F4_run2_fluorescence,raw,0,2536,635,-1.3141384108241758,0.4022171263386688,0.37101097334977484,1.5764425737769776,1.5212292433503163,,,
tail_vigor,regression,transfer_clean_to_raw,sobi/keep_top_03/cleaned_sobi_220127_F4_run2_fluorescence,raw,1,2533,635,-1.6111489283888014,0.30132811017950395,0.3204367884679604,1.8068415414904395,1.6159049874261797,,,
tail_vigor,regression,transfer_clean_to_raw,sobi/keep_top_03/cleaned_sobi_220127_F4_run2_fluorescence,raw,2,2534,634,-0.6777644431237762,0.3777537905125223,0.3697126497925848,1.2833975788277747,1.2952854678115462,,,
tail_vigor,regression,transfer_clean_to_raw,sobi/keep_top_03/cleaned_sobi_220127_F4_run2_fluorescence,raw,3,2533,635,-0.7505491549745771,0.2736794236482652,0.2720014445021506,1.4377471501237424,1.3230832003221027,,,
tail_vigor,regression,transfer_clean_to_raw,sobi/keep_top_03/cleaned_sobi_220127_F4_run2_fluorescence,raw,4,2536,635,-0.6306543012145487,0.2617136336806758,0.2810777439604678,1.2200242250520867,1.2769707519025442,,,
tail_vigor,regression,transfer_raw_to_clean,raw,sobi/keep_top_04/cleaned_sobi_220127_F4_run2_fluorescence,0,2536,635,-1.97670035343554,0.29125238347988136,0.296064270464248,1.7879322128039352,1.725311668492258,,,
tail_vigor,regression,transfer_raw_to_clean,raw,sobi/keep_top_04/cleaned_sobi_220127_F4_run2_fluorescence,1,2533,635,-1.4653415750486327,0.35174780601286093,0.36693091529979655,1.755669624853649,1.570140622698691,,,
tail_vigor,regression,transfer_raw_to_clean,raw,sobi/keep_top_04/cleaned_sobi_220127_F4_run2_fluorescence,2,2534,634,-0.6381128956673803,0.3602724385668305,0.3567550764471193,1.2681412724899417,1.2798878449564945,,,
tail_vigor,regression,transfer_raw_to_clean,raw,sobi/keep_top_04/cleaned_sobi_220127_F4_run2_fluorescence,3,2533,635,-0.5193181042685866,0.35153234664091326,0.31122591986531345,1.3394290592084714,1.2326062243346767,,,
tail_vigor,regression,transfer_raw_to_clean,raw,sobi/keep_top_04/cleaned_sobi_220127_F4_run2_fluorescence,4,2536,635,-0.6699412686949411,0.26650714548527277,0.2555212554864661,1.2346336307412948,1.2922620743080488,,,
tail_vigor,regression,transfer_clean_to_raw,sobi/keep_top_04/cleaned_sobi_220127_F4_run2_fluorescence,raw,0,2536,635,-2.1774240214986476,0.41482180553493836,0.35700890821191794,1.8472304408431532,1.78253303517737,,,
tail_vigor,regression,transfer_clean_to_raw,sobi/keep_top_04/cleaned_sobi_220127_F4_run2_fluorescence,raw,1,2533,635,-1.5950215656958875,0.3333555462769195,0.3415537659968235,1.8012530585635325,1.6109070630225344,,,
tail_vigor,regression,transfer_clean_to_raw,sobi/keep_top_04/cleaned_sobi_220127_F4_run2_fluorescence,raw,2,2534,634,-0.2841800736915501,0.4562491764756487,0.3897136934795808,1.122816241245915,1.1332166931754712,,,
tail_vigor,regression,transfer_clean_to_raw,sobi/keep_top_04/cleaned_sobi_220127_F4_run2_fluorescence,raw,3,2533,635,-0.5131876376774396,0.3636295974841268,0.31198227649491916,1.3367240216564833,1.23011692032808,,,
tail_vigor,regression,transfer_clean_to_raw,sobi/keep_top_04/cleaned_sobi_220127_F4_run2_fluorescence,raw,4,2536,635,-0.5026209252868981,0.36465007103482094,0.34145934911206055,1.1711491843111623,1.2258143926740699,,,
tail_vigor,regression,transfer_raw_to_clean,raw,sobi/keep_top_05/cleaned_sobi_220127_F4_run2_fluorescence,0,2536,635,-2.182254290655942,0.2747495782711417,0.26249326514081633,1.8486339727188768,1.7838874097475832,,,
tail_vigor,regression,transfer_raw_to_clean,raw,sobi/keep_top_05/cleaned_sobi_220127_F4_run2_fluorescence,1,2533,635,-1.6693604670092093,0.3405310804628005,0.3360613925688736,1.8268708987910998,1.6338177581998579,,,
tail_vigor,regression,transfer_raw_to_clean,raw,sobi/keep_top_05/cleaned_sobi_220127_F4_run2_fluorescence,2,2534,634,-0.7817609729938242,0.3407500066800184,0.33555015219394674,1.3225754093728606,1.3348261957999716,,,
tail_vigor,regression,transfer_raw_to_clean,raw,sobi/keep_top_05/cleaned_sobi_220127_F4_run2_fluorescence,3,2533,635,-0.5910169735425388,0.34893905927566476,0.30265946811585787,1.370669556113868,1.2613552130714565,,,
tail_vigor,regression,transfer_raw_to_clean,raw,sobi/keep_top_05/cleaned_sobi_220127_F4_run2_fluorescence,4,2536,635,-0.8101788613454193,0.24290277712227712,0.23874243054247485,1.2854294585832673,1.3454288763607758,,,
tail_vigor,regression,transfer_clean_to_raw,sobi/keep_top_05/cleaned_sobi_220127_F4_run2_fluorescence,raw,0,2536,635,-2.6037504861204583,0.37664813696640637,0.3229968220681139,1.9672558548976133,1.8983546786942784,,,
tail_vigor,regression,transfer_clean_to_raw,sobi/keep_top_05/cleaned_sobi_220127_F4_run2_fluorescence,raw,1,2533,635,-1.8864576133763031,0.32047592345443887,0.3267724102625614,1.8997079395088075,1.6989578021176108,,,
tail_vigor,regression,transfer_clean_to_raw,sobi/keep_top_05/cleaned_sobi_220127_F4_run2_fluorescence,raw,2,2534,634,-0.4850967223509335,0.4158298151964908,0.3617618518740965,1.2074609445876185,1.218645445710496,,,
